,endTime,artistName,trackName,msPlayed
7156,2021-09-27 14:20,DNCE,Forever,228693
7157,2021-09-27 14:22,ZAYN,INTERMISSION: fLoWer,104240
7158,2021-09-27 14:26,Ben Platt,Waving Through A Window,236809
7159,2021-09-27 14:30,Alan Walker,All Falls Down (feat. Juliander),198880
7160,2021-09-27 14:34,One Direction,More Than This,229106
7161,2021-09-27 14:37,John Legend,Bigger Love,170026
7162,2021-09-27 14:39,John K,if we never met,144426
7163,2021-09-27 14:44,Sia,Together,205207
7164,2021-09-27 14:47,KSHMR,My Best Life (feat. Mike Waters),212285
7165,2021-09-27 14:50,Louis Tomlinson,Perfect Now,186400
7166,2021-09-27 14:55,Eminem,The Way I Am,290426
7167,2021-09-27 15:00,Marshmello,You Can Cry,194533
7168,2021-09-27 15:03,Brandy,Starting Now,204173
7169,2021-09-27 15:06,Camila Cabello,Inside Out,182560
7170,2021-09-27 15:10,John Legend,Conversations in the Dark,235653
7171,2021-09-27 15:14,Selena Gomez,Vulnerable,192172
7172,2021-09-27 15:18,Jonas Brothers,Fly With Me,234146
7173,2021-09-27 15:24,Eminem,Lose Yourself,320626
7174,2021-09-27 15:29,OneRepublic,Wild Life,267117
7175,2021-09-27 15:33,Ed Sheeran,Don't,219840
7176,2021-09-27 15:37,Justin Timberlake,Rock Your Body,267266
7177,2021-09-27 15:42,Ava Max,Born to the Night,199330
7178,2021-09-27 15:45,Charlie Puth,Through It All,206453
7179,2021-09-27 15:49,Selena Gomez,Good For You,222258
7180,2021-09-27 15:52,Fitz and The Tantrums,Tricky,207413
7181,2021-09-27 15:57,Clean Bandit,Symphony (feat. Zara Larsson),212733
7182,2021-09-27 16:01,Selena Gomez,Back To You,210240
7183,2021-09-27 16:03,Selena Gomez,Look At Her Now,162595
7184,2021-09-27 16:07,Maroon 5,Never Gonna Leave This Bed,196706
7185,2021-09-27 16:12,The Barden Bellas,Bellas Finals: Price Tag/Don’t You (Forget About Me)/Give Me Everything/Just The Way You Are/Party In The U.S.A./Turn The Beat Around,217080
7186,2021-09-27 16:16,Maroon 5,It Was Always You,239920
7187,2021-09-27 16:19,Alan Walker,Sing Me to Sleep,187800
7188,2021-09-27 16:23,OneRepublic,All This Time,242946
7189,2021-09-27 16:28,Charlie Puth,As You Are (feat. Shy Carter),235920
7190,2021-09-27 16:31,Alan Walker,Sky,203385
7191,2021-09-27 16:35,Martin Garrix,Yottabyte,210004
7192,2021-09-27 16:54,Grace VanderWaal,"Hideaway - from ""Wonder Park""",198240
7193,2021-09-27 16:56,Charlie Puth,Done for Me (feat. Kehlani),120
7194,2021-09-27 16:56,Niall Horan,Nice To Meet Ya,90
7195,2021-09-27 16:56,Ava Max,H.E.A.V.E.N,41307
7196,2021-09-27 16:56,Jonas Blue,Something Stupid (feat. AWA) - Rompasso Remix,2890
7197,2021-09-27 16:56,ZAYN,lUcOzAdE,200
7198,2021-09-27 16:57,Lauv,"fuck, i'm lonely (with Anne-Marie)",0
7199,2021-09-27 16:57,John Legend,Made to Love,0
7200,2021-09-27 16:57,Ben Platt,Ease My Mind,0
7201,2021-09-27 16:57,Imagine Dragons,Boomerang,0
7202,2021-09-27 16:57,Zac Efron,Rewrite The Stars,0
7203,2021-09-27 16:57,One Direction,Home,0
7204,2021-09-27 16:57,Jon Robert Hall,Young,0
7205,2021-09-27 16:57,Lewis Capaldi,Hold Me While You Wait,0
7206,2021-09-27 16:57,Alex Aiono,Work The Middle,0
7207,2021-09-27 16:57,Camila Cabello,First Man,180
7208,2021-09-27 16:57,Sam Smith,Young,0
7209,2021-09-27 16:57,The Chainsmokers,Side Effects,0
7210,2021-09-27 16:57,Ben Platt,Everything I Did to Get to You (from Songland),0
7211,2021-09-27 16:57,Ava Max,Belladonna,0
7212,2021-09-27 16:57,Shawn Mendes,Always Been You,0
7213,2021-09-27 16:57,John Legend,Bring Me Love,0
7214,2021-09-27 16:57,Fitz and The Tantrums,Complicated,0
7215,2021-09-27 16:57,Ariana Grande,7 rings,0
7216,2021-09-27 16:57,Martin Garrix,WIEE (feat. Mesto),0
7217,2021-09-27 16:57,Jeremy Zucker,comethru,0
7218,2021-09-27 16:57,Teriyaki Boyz,"Tokyo Drift (Fast & Furious) - From ""The Fast And The Furious: Tokyo Drift"" Soundtrack",0
7219,2021-09-27 16:57,Eminem,'Till I Collapse,0
7220,2021-09-27 16:57,John Legend,Ooh Laa,0
7221,2021-09-27 16:57,5 Seconds of Summer,Better Man,0
7222,2021-09-27 17:01,Ben Platt,Ease My Mind,276800
7223,2021-09-27 17:03,Eminem,'Till I Collapse,71600
7224,2021-09-27 17:06,Christina Grimmie,Just A Dream - Re-Imagined,0
7225,2021-09-27 17:06,OneRepublic,Rescue Me,1020
7226,2021-09-27 17:06,Jessie J,"Flashlight - From ""Pitch Perfect 2"" Soundtrack",29467
7227,2021-09-27 17:06,The Chainsmokers,Kanye,70
7228,2021-09-27 17:06,Alan Walker,Heading Home,60
7229,2021-09-27 17:06,Zedd,The Middle,184732
7230,2021-09-27 17:06,Jack & Jack,Lotta Love,660
7231,2021-09-27 17:06,Justin Timberlake,Cry Me a River,0
7232,2021-09-27 17:10,ZAYN,Entertainer,202600
7233,2021-09-27 17:14,Fitz and The Tantrums,123456,184641
7234,2021-09-27 17:17,Marshmello,Here With Me,156346
7235,2021-09-27 17:20,5 Seconds of Summer,English Love Affair,180922
7236,2021-09-27 17:23,Trevor Daniel,Past Life (with Selena Gomez),186480
7237,2021-09-27 17:26,Sam Smith,My Oasis (feat. Burna Boy),179916
7238,2021-09-27 17:30,Marshmello,FRIENDS,202620
7239,2021-09-27 17:32,DNCE,Lose My Cool,0
7240,2021-09-27 17:32,5 Seconds of Summer,Heartbreak Girl,840
7241,2021-09-27 17:32,Ben Platt,Share Your Address,0
7242,2021-09-27 17:32,Calum Scott,Dancing On My Own,20
7243,2021-09-27 17:32,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,0
7244,2021-09-27 17:32,Niall Horan,No Judgement,110
7245,2021-09-27 17:32,Charlie Puth,Patient,0
7246,2021-09-27 17:32,Charlie Puth,Patient,30
7247,2021-09-27 17:32,John Legend,Tonight (Best You Ever Had) (feat. Ludacris),69718
7248,2021-09-27 17:36,Calum Scott,Dancing On My Own,260285
7249,2021-09-27 17:40,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,207904
7250,2021-09-27 17:43,DNCE,Lose My Cool,173026
7251,2021-09-27 17:45,Louis Tomlinson,Fearless,102649
7252,2021-09-28 06:01,Martin Garrix,Wizard,770
7253,2021-09-28 06:01,Louis Tomlinson,Fearless,1570
7254,2021-09-28 06:01,Taylor Swift,Blank Space,490
7255,2021-09-28 06:01,One Direction,Infinity,550
7256,2021-09-28 06:04,The Kid LAROI,STAY (with Justin Bieber),141805
7257,2021-09-28 06:08,Olivia Rodrigo,drivers license,242013
7258,2021-09-28 06:12,Justin Timberlake,Morning Light (feat. Alicia Keys),243040
7259,2021-09-28 06:16,Charlie Puth,River,191360
7260,2021-09-28 06:19,Charlie Puth,Cheating on You,196606
7261,2021-09-28 06:23,Taylor Swift,Bad Blood,211933
7262,2021-09-28 06:27,OneRepublic,Secrets,224693
7263,2021-09-28 06:31,Camila Cabello,Crying in the Club,216391
7264,2021-09-28 06:34,ZAYN,BeFoUr,11956
7265,2021-09-28 06:34,Ava Max,Call Me Tonight,170952
7266,2021-09-28 06:38,Ben Platt,Vienna,209631
7267,2021-09-28 06:41,5 Seconds of Summer,Want You Back,173081
7268,2021-09-28 06:45,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),178994
7269,2021-09-28 06:48,Imagine Dragons,Whatever It Takes,201240
7270,2021-09-28 06:49,Jonas Brothers,Like It's Christmas,0
7271,2021-09-28 06:49,Selena Gomez,Wolves,700
7272,2021-09-28 06:49,Halifa Kiz,See You Again - From Fast & Furious 7,43000
7273,2021-09-28 06:49,Camila Cabello,Never Be the Same,0
7274,2021-09-28 06:49,Camila Cabello,Used to This,980
7275,2021-09-28 06:49,Shawn Mendes,Lost In Japan,960
7276,2021-09-28 06:49,OneRepublic,Connection,0
7277,2021-09-28 06:49,Eric Zayne,Coming Undone,0
7278,2021-09-28 06:49,Martin Garrix,Dreamer,0
7279,2021-09-28 06:49,Charlie Puth,BOY,0
7280,2021-09-28 06:49,Seafret,Atlantis,320
7281,2021-09-28 06:49,Justin Timberlake,What Goes Around.../...Comes Around (Interlude),0
7282,2021-09-28 06:52,Charlie Puth,Dangerously,199133
7283,2021-09-28 06:57,ZAYN,SHE DON'T LOVE ME,255040
7284,2021-09-28 07:01,Sam Smith,Too Good At Goodbyes,201000
7285,2021-09-28 07:04,Jonas Brothers,Happy When I'm Sad,158466
7286,2021-09-28 07:07,Niall Horan,Black And White,193089
7287,2021-09-28 07:10,SHAED,Thunder,174947
7288,2021-09-28 07:14,The Chainsmokers,Break Up Every Night,207520
7289,2021-09-28 07:18,Shawn Mendes,Señorita,190960
7290,2021-09-28 07:25,Justin Timberlake,Blue Ocean Floor,439466
7291,2021-09-28 07:30,Maroon 5,She Will Be Loved,257133
7292,2021-09-28 07:33,ZAYN,wHo,174640
7293,2021-09-28 07:36,Eminem,Lock It Up (feat. Anderson .Paak),170226
7294,2021-09-28 12:18,Alan Walker,Fake A Smile,121442
7295,2021-09-28 16:24,Alan Walker,Fake A Smile,170778
7296,2021-09-28 16:25,The Chainsmokers,The Reaper,330
7297,2021-09-28 16:25,Camila Cabello,All These Years,590
7298,2021-09-28 16:25,Fitz and The Tantrums,Get Right Back,1090
7299,2021-09-28 16:25,DNCE,DANCE,96340
7300,2021-09-28 16:26,Jonas Brothers,Only Human,0
7301,2021-09-28 16:26,ZAYN,TiO,0
7302,2021-09-28 16:26,5 Seconds of Summer,Beside You,0
7303,2021-09-28 16:26,Jonas Brothers,S.O.S.,0
7304,2021-09-28 16:26,Selena Gomez,Feel Me,390
7305,2021-09-28 16:26,5 Seconds of Summer,Valentine,0
7306,2021-09-28 16:26,5 Seconds of Summer,Wherever You Are,0
7307,2021-09-28 16:28,The Treblemakers,Trebles Finals: Bright Lights Bigger City/Magic,154560
7308,2021-09-28 16:32,Sam Smith,Lay Me Down,219535
7309,2021-09-28 16:35,Imagine Dragons,I Bet My Life,175474
7310,2021-09-28 16:37,Selena Gomez,Boyfriend,161188
7311,2021-09-28 16:39,Anna Kendrick,Cups - Movie Version,76946
7312,2021-09-28 16:42,Shawn Mendes,Piece Of You,175781
7313,2021-09-28 16:44,Justin Bieber,Lonely (with benny blanco) - Acoustic,155188
7314,2021-09-28 16:48,Maroon 5,Whiskey (feat. A$AP Rocky),210422
7315,2021-09-28 16:50,Shakira,Hips Don't Lie (feat. Wyclef Jean),104821
7316,2021-09-28 16:52,John Legend,God Only Knows (feat. yMusic),149520
7317,2021-09-28 16:52,FITZ,Spaceman,870
7318,2021-09-28 16:52,Camila Cabello,Havana (feat. Young Thug),330
7319,2021-09-28 16:55,FITZ,Spaceman,154808
7320,2021-09-28 16:58,Camila Cabello,Havana (feat. Young Thug),217306
7321,2021-09-28 17:02,One Direction,What Makes You Beautiful,199986
7322,2021-09-28 17:05,Sia,Cheap Thrills,211666
7323,2021-09-28 17:09,5 Seconds of Summer,Jet Black Heart,221715
7324,2021-09-28 17:12,Louis Tomlinson,Two of Us,217855
7325,2021-09-28 17:16,The Chainsmokers,Don't Let Me Down,208373
7326,2021-09-28 17:21,Maroon 5,Girls Like You,215229
7327,2021-09-28 17:24,5 Seconds of Summer,High,178261
7328,2021-09-28 17:27,The Chainsmokers,Wake Up Alone,215720
7329,2021-09-28 17:30,Ava Max,So Am I,183026
7330,2021-09-28 17:35,Lewis Capaldi,Tough,188085
7331,2021-09-29 04:01,Lewis Capaldi,Tough,8470
7332,2021-09-29 04:06,Billy Joel,We Didn't Start the Fire,287733
7333,2021-09-29 04:09,Shawn Mendes,Call My Friends,171078
7334,2021-09-29 04:12,ZAYN,There You Are,199600
7335,2021-09-29 04:17,OneRepublic,No Vacancy,223189
7336,2021-09-29 04:21,Maroon 5,Wait,176
7337,2021-09-29 04:21,Imagine Dragons,Rise Up,231720
7338,2021-09-29 05:01,Maroon 5,Wait,2610
7339,2021-09-29 05:01,Imagine Dragons,Rise Up,144490
7340,2021-09-29 05:21,Alan Walker,On My Way,193797
7341,2021-09-29 05:25,John Legend,Focused,182066
7342,2021-09-29 05:29,Charlie Puth,Suffer,210680
7343,2021-09-29 05:33,Jonas Blue,Fast Car,212424
7344,2021-09-29 05:34,Alan Walker,Intro,76120
7345,2021-09-29 05:46,The Chainsmokers,Somebody,221986
7346,2021-09-29 05:47,Justin Timberlake,Señorita,17492
7347,2021-09-29 05:51,John Legend,Love Me Now,210293
7348,2021-09-29 05:54,Fitz and The Tantrums,A Place for Us,212506
7349,2021-09-29 05:58,Sonna,Strong,194053
7350,2021-09-29 06:01,Ben Platt,Found/Tonight,179242
7351,2021-09-29 06:04,Jonas Brothers,Cool,0
7352,2021-09-29 06:04,The Chainsmokers,This Feeling,0
7353,2021-09-29 06:04,Anna Kendrick,Cups (Pitch Perfect’s “When I’m Gone”) - Pop Version,1380
7354,2021-09-29 06:04,Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",280
7355,2021-09-29 06:04,ZAYN,Common,155677
7356,2021-09-29 06:04,Martin Garrix,Game Over,0
7357,2021-09-29 06:04,One Direction,Don't Forget Where You Belong,0
7358,2021-09-29 06:05,Eminem,Rap God,0
7359,2021-09-29 06:05,One Direction,Never Enough,0
7360,2021-09-29 06:05,ZAYN,LIKE I WOULD,0
7361,2021-09-29 06:05,John Legend,Start A Fire,0
7362,2021-09-29 06:05,One Direction,You & I,0
7363,2021-09-29 06:05,Stereo Kicks,Love Me So,0
7364,2021-09-29 06:05,Lewis Capaldi,Before You Go,0
7365,2021-09-29 06:05,5 Seconds of Summer,Killer Queen,0
7366,2021-09-29 06:05,The Chainsmokers,Who Do You Love,0
7367,2021-09-29 06:05,DNCE,Unsweet,0
7368,2021-09-29 06:05,Martin Garrix,Lions in the Wild,0
7369,2021-09-29 06:05,Niall Horan,Flicker,0
7370,2021-09-29 06:05,Sam Smith,I'm Not The Only One,0
7371,2021-09-29 06:05,Charlie Puth,My Gospel,0
7372,2021-09-29 06:05,Eminem,Kamikaze,0
7373,2021-09-29 06:05,Camila Cabello,Cry for Me,0
7374,2021-09-29 06:05,SHAED,Too Much,0
7375,2021-09-29 06:05,Ben Platt,In Case You Don't Live Forever,70
7376,2021-09-29 06:05,Fitz and The Tantrums,We Don't Need Love Songs,0
7377,2021-09-29 06:05,5 Seconds of Summer,More,0
7378,2021-09-29 06:05,5 Seconds of Summer,Not In The Same Way,0
7379,2021-09-29 06:05,John Legend,Save Room,0
7380,2021-09-29 06:05,Camila Cabello,OMG (feat. Quavo),0
7381,2021-09-29 06:05,Imagine Dragons,Dream,0
7382,2021-09-29 06:05,One Direction,History,0
7383,2021-09-29 06:05,Jonas Blue,What I Like About You (feat. Theresa Rex),0
7384,2021-09-29 06:05,The Chainsmokers,P.S. I Hope You're Happy,0
7385,2021-09-29 06:05,Ellie Goulding,Love Me Like You Do,0
7386,2021-09-29 06:05,5 Seconds of Summer,Good Girls,0
7387,2021-09-29 06:05,Shawn Mendes,When You're Ready,0
7388,2021-09-29 06:05,The Vamps,I Found A Girl,0
7389,2021-09-29 06:05,One Direction,Drag Me Down,0
7390,2021-09-29 06:05,Marshmello,Light It Up (with Tyga & Chris Brown),0
7391,2021-09-29 06:05,Shawn Mendes,24 Hours,0
7392,2021-09-29 06:05,Justin Timberlake,"September - from DreamWorks Animation's ""TROLLS""",0
7393,2021-09-29 06:05,DNCE,Body Moves,0
7394,2021-09-29 06:05,Justin Timberlake,Man of the Woods,0
7395,2021-09-29 06:05,The Chainsmokers,Family,0
7396,2021-09-29 06:05,Jonas Brothers,Hesitate,290
7397,2021-09-29 06:05,The Chainsmokers,Young,0
7398,2021-09-29 06:05,One Direction,Diana,0
7399,2021-09-29 06:05,Ashe,Moral of the Story (feat. Niall Horan),0
7400,2021-09-29 06:09,ZAYN,iT's YoU,0
7401,2021-09-29 06:09,OneRepublic,Come Home,0
7402,2021-09-29 06:09,Camila Cabello,Consequences - orchestra,0
7403,2021-09-29 06:09,Lewis Capaldi,Before You Go,660
7404,2021-09-29 06:09,Charlie Puth,Hard On Yourself,0
7405,2021-09-29 06:09,Selena Gomez,Hands To Myself,0
7406,2021-09-29 06:09,Selena Gomez,Look At Her Now,0
7407,2021-09-29 06:09,Liv Nicholson,Fake It,0
7408,2021-09-29 06:09,Jasmine Thompson,Like I'm Gonna Lose You,300
7409,2021-09-29 06:09,Jasmine Thompson,Like I'm Gonna Lose You,2590
7410,2021-09-29 06:09,Imagine Dragons,Friction,0
7411,2021-09-29 06:09,Alan Walker,Routine,390
7412,2021-09-29 06:09,Alan Walker,Routine,620
7413,2021-09-29 06:09,Martin Garrix,Byte,0
7414,2021-09-29 06:09,Jonas Blue,By Your Side,0
7415,2021-09-29 06:09,One Direction,Over Again,0
7416,2021-09-29 06:09,Zach Sobiech,Clouds,0
7417,2021-09-29 06:09,Ben Platt,In Case You Don't Live Forever,222210
7418,2021-09-29 06:09,The Chainsmokers,Call You Mine,0
7419,2021-09-29 06:09,One Direction,Stockholm Syndrome,0
7420,2021-09-29 06:09,Justin Timberlake,SoulMate,0
7421,2021-09-29 06:09,Taylor Swift,End Game,0
7422,2021-09-29 06:09,Selena Gomez,The Heart Wants What It Wants,0
7423,2021-09-29 06:09,Imagine Dragons,Mouth Of The River,0
7424,2021-09-29 06:09,RnB Flavors,Swalla,0
7425,2021-09-29 06:09,Camila Cabello,Living Proof,0
7426,2021-09-29 06:09,The Chainsmokers,Don't Say,0
7427,2021-09-29 06:09,Charlie Puth,Change (feat. James Taylor),0
7428,2021-09-29 06:09,Fitz and The Tantrums,OCD,0
7429,2021-09-29 06:09,One Direction,If I Could Fly,0
7430,2021-09-29 06:09,One Direction,Hey Angel,0
7431,2021-09-29 06:09,Eminem,Lucky You (feat. Joyner Lucas),0
7432,2021-09-29 06:09,The Chainsmokers,Closer,0
7433,2021-09-29 06:09,Ed Sheeran,Tenerife Sea,0
7434,2021-09-29 06:09,Alan Walker,Darkside,0
7435,2021-09-29 06:09,Maroon 5,Sugar,0
7436,2021-09-29 06:09,The Chainsmokers,Setting Fires,0
7437,2021-09-29 06:09,The Chainsmokers,Bloodstream,0
7438,2021-09-29 06:09,OneRepublic,Lift Me Up,0
7439,2021-09-29 06:09,5 Seconds of Summer,If Walls Could Talk,0
7440,2021-09-29 06:09,ZAYN,Tonight,0
7441,2021-09-29 06:10,Eminem,Superman,0
7442,2021-09-29 06:10,Jonas Blue,Polaroid,0
7443,2021-09-29 06:10,Zach Sobiech,Clouds,24060
7444,2021-09-29 06:10,Taylor Swift,Look What You Made Me Do,0
7445,2021-09-29 06:10,Selena Gomez,Let Me Get Me,0
7446,2021-09-29 06:10,One Direction,If I Could Fly,450
7447,2021-09-29 06:10,Alan Walker,Diamond Heart,0
7448,2021-09-29 06:13,Eminem,Superman,4072
7449,2021-09-29 06:13,Jonas Blue,Polaroid,193377
7450,2021-09-29 06:16,Charlie Puth,Left Right Left,206466
7451,2021-09-29 06:20,One Direction,One Way or Another (Teenage Kicks),157293
7452,2021-09-29 06:23,Lewis Capaldi,Grace,185657
7453,2021-09-29 06:26,One Direction,Happily,175480
7454,2021-09-29 06:28,Ava Max,Take You To Hell,118878
7455,2021-09-29 06:28,Anne-Marie,Ciao Adios,400
7456,2021-09-29 06:28,Marshmello,Proud,580
7457,2021-09-29 06:28,SHAED,You Got Me Like,2270
7458,2021-09-29 06:31,Zara Larsson,Love Me Land,160316
7459,2021-09-29 06:35,Charlie Puth,Attention,208786
7460,2021-09-29 08:04,Marshmello,FRIENDS,131236
7461,2021-09-29 09:01,YOASOBI,夜に駆ける,30060
7462,2021-09-29 14:06,Alan Walker,All Falls Down (feat. Juliander),198880
7463,2021-09-29 14:10,Justin Timberlake,Suit & Tie (feat. JAY Z) (feat. Jay-Z) - [Radio Edit],269146
7464,2021-09-29 14:15,Charlie Puth,Attention,208786
7465,2021-09-29 14:17,John Legend,Bigger Love,170026
7466,2021-09-29 14:20,Ava Max,My Way,141598
7467,2021-09-29 14:24,Halsey,Sorry,220540
7468,2021-09-29 14:29,Fitz and The Tantrums,Don't Gotta Work It Out,249693
7469,2021-09-29 14:32,Post Malone,No Option,179826
7470,2021-09-29 14:36,OneRepublic,What You Wanted,241106
7471,2021-09-29 14:39,Jonas Brothers,Rollercoaster,181813
7472,2021-09-29 14:43,Eminem,Kamikaze,216029
7473,2021-09-29 14:47,Billie Eilish,bad guy,194087
7474,2021-09-29 14:50,Selena Gomez,Good For You,221280
7475,2021-09-29 14:55,The Chainsmokers,Something Just Like This,247160
7476,2021-09-29 15:00,Justin Timberlake,My Love (feat. T.I.),276160
7477,2021-09-29 15:05,Martin Garrix,Mistaken (feat. Alex Aris),282480
7478,2021-09-29 15:08,Maroon 5,Misery,216200
7479,2021-09-29 15:13,Alan Walker,Lost Control,222320
7480,2021-09-29 15:17,The Chainsmokers,Don't Let Me Down,208373
7481,2021-09-29 15:20,Fitz and The Tantrums,123456,184641
7482,2021-09-29 15:21,5 Seconds of Summer,No Shame,53980
7483,2021-09-30 05:50,Niall Horan,Dear Patience,0
7484,2021-09-30 05:50,ZAYN,BeFoUr,0
7485,2021-09-30 05:50,Sia,Chandelier,340
7486,2021-09-30 05:50,Zac Efron,Rewrite The Stars,0
7487,2021-09-30 05:50,Selena Gomez,Wolves,360
7488,2021-09-30 05:50,Ava Max,Not Your Barbie Girl,0
7489,2021-09-30 05:50,Selena Gomez,The Heart Wants What It Wants,730
7490,2021-09-30 05:50,Martin Garrix,Used To Love (with Dean Lewis),1200
7491,2021-09-30 05:50,SHAED,Running Through The Fields,110
7492,2021-09-30 05:50,Martin Garrix,Hold On (feat. Michel Zitron),0
7493,2021-09-30 05:50,5 Seconds of Summer,No Shame,5720
7494,2021-09-30 05:50,ZAYN,You Wish You Knew,0
7495,2021-09-30 05:50,Niall Horan,The Tide,1970
7496,2021-09-30 05:50,Maroon 5,What Lovers Do (feat. SZA),420
7497,2021-09-30 05:53,Charlie Puth,Some Type of Love,185608
7498,2021-09-30 05:58,The Chainsmokers,Everybody Hates Me,223466
7499,2021-09-30 06:01,The Vamps,I Found A Girl,179440
7500,2021-09-30 06:05,Ben Platt,RAIN,213868
7501,2021-09-30 06:08,The Chainsmokers,Roses,226738
7502,2021-09-30 06:13,Martin Garrix,Ocean (feat. Khalid) - David Guetta Remix,195832
7503,2021-09-30 06:16,Fly By Midnight,Love Me Like a Friend,202266
7504,2021-09-30 06:19,Virginia To Vegas,Beautiful,201223
7505,2021-09-30 06:22,Alan Walker,Fake A Smile,168118
7506,2021-09-30 06:26,Lewis Capaldi,One,179907
7507,2021-09-30 06:30,Imagine Dragons,Dancing In The Dark,233933
7508,2021-09-30 06:32,The Barden Bellas,"Back To Basics - From ""Pitch Perfect 2"" Soundtrack",90653
7509,2021-09-30 06:35,ZAYN,LIKE I WOULD,192133
7510,2021-09-30 06:38,MARINA,About Love - From The Netflix Film “To All The Boys: P.S. I Still Love You”,214106
7511,2021-09-30 06:43,Eminem,River (feat. Ed Sheeran),221013
7512,2021-09-30 06:47,Imagine Dragons,Dream,258000
7513,2021-09-30 06:51,Zara Larsson,Rooftop,239536
7514,2021-09-30 06:54,Imagine Dragons,I Don’t Know Why,190120
7515,2021-09-30 06:59,Camila Cabello,Liar,207038
7516,2021-09-30 07:03,ZAYN,BoRdErSz,239200
7517,2021-09-30 07:06,Ava Max,Sweet but Psycho,187436
7518,2021-09-30 11:06,DNCE,Kissing Strangers,160462
7519,2021-09-30 12:30,DNCE,Kissing Strangers,2940
7520,2021-09-30 12:34,OneRepublic,Future Looks Good,210586
7521,2021-09-30 13:40,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,207904
7522,2021-09-30 13:43,Natalie Taylor,Surrender,183103
7523,2021-09-30 13:46,Fitz and The Tantrums,Tricky,207413
7524,2021-09-30 13:51,Seafret,Atlantis,229173
7525,2021-09-30 13:55,Ed Sheeran,Barcelona,191146
7526,2021-09-30 13:58,Camila Cabello,Cry for Me,189133
7527,2021-09-30 14:01,One Direction,Last First Kiss,203546
7528,2021-09-30 14:06,Alan Walker,Faded - Instrumental,214013
7529,2021-09-30 14:09,Sam Smith,To Die For,193795
7530,2021-09-30 14:12,Ashe,Moral of the Story (feat. Niall Horan),198515
7531,2021-09-30 14:14,Marshmello,Light It Up (with Tyga & Chris Brown),137448
7532,2021-09-30 14:18,5 Seconds of Summer,Easier,158098
7533,2021-09-30 14:21,5 Seconds of Summer,If Walls Could Talk,182292
7534,2021-09-30 14:24,Maroon 5,Maps,189960
7535,2021-09-30 14:28,5 Seconds of Summer,Amnesia,237247
7536,2021-09-30 14:31,The Chainsmokers,Don't Say,4190
7537,2021-09-30 14:31,Eminem,Premonition - Intro,80035
7538,2021-09-30 14:34,Ben Platt,Vienna,209631
7539,2021-09-30 14:40,The Bellas,Freedom! '90,316453
7540,2021-09-30 14:44,The Chainsmokers,Who Do You Love,226733
7541,2021-09-30 14:49,Alan Walker,Diamond Heart,189492
7542,2021-09-30 14:52,Avicii,The Nights,176658
7543,2021-09-30 14:55,Sam Smith,How Do You Sleep?,202204
7544,2021-09-30 14:59,Maroon 5,Cold (feat. Future),234308
7545,2021-09-30 15:01,Ava Max,Freaking Me Out,71675
7546,2021-09-30 15:02,Justin Timberlake,Take Back the Night,2360
7547,2021-09-30 15:02,Shawn Mendes,Stitches,3870
7548,2021-10-02 06:41,Shawn Mendes,Stitches,203015
7549,2021-10-02 06:42,Fitz and The Tantrums,Hands Up,100
7550,2021-10-02 06:42,John Legend,You & I (Nobody in the World),390
7551,2021-10-02 06:42,Martin Garrix,Forever,1400
7552,2021-10-02 06:42,Pentatonix,"Any Way You Want It (World Championship Medley) - From ""Pitch Perfect 2"" Soundtrack",79015
7553,2021-10-02 06:42,Alan Walker,Heading Home,2890
7554,2021-10-02 06:42,Maroon 5,Don't Wanna Know (feat. Kendrick Lamar),420
7555,2021-10-02 06:43,Selena Gomez,Slow Down,0
7556,2021-10-02 06:43,Jonas Brothers,Lovebug,0
7557,2021-10-02 06:43,Dua Lipa,Don't Start Now,0
7558,2021-10-02 06:43,One Direction,One Way or Another (Teenage Kicks),630
7559,2021-10-02 06:43,DNCE,Still Good,0
7560,2021-10-02 06:46,Dua Lipa,Don't Start Now,183290
7561,2021-10-02 06:48,One Direction,One Way or Another (Teenage Kicks),157293
7562,2021-10-02 06:52,Alan Walker,Ignite,210288
7563,2021-10-02 06:54,Anne-Marie,2002,0
7564,2021-10-02 06:54,Louis Tomlinson,Only the Brave,0
7565,2021-10-02 06:54,Eminem,The Way I Am,3440
7566,2021-10-02 06:54,John Legend,Favorite Place,0
7567,2021-10-02 06:54,Camila Cabello,Consequences,0
7568,2021-10-02 06:54,Martin Garrix,Virus (How About Now),33518
7569,2021-10-02 06:54,Niall Horan,Flicker,0
7570,2021-10-02 06:54,Trevor Daniel,Past Life (with Selena Gomez),380
7571,2021-10-02 06:54,Imagine Dragons,Walking The Wire,370
7572,2021-10-02 06:54,Eminem,25 To Life,0
7573,2021-10-02 06:54,Ben Platt,Finale,340
7574,2021-10-02 06:54,The Chainsmokers,See The Way,60
7575,2021-10-02 06:54,Julia Sheer,Still into You,260
7576,2021-10-02 06:54,One Direction,Home,970
7577,2021-10-02 06:54,John Legend,Ordinary People,510
7578,2021-10-02 06:54,Louis Tomlinson,Fearless,270
7579,2021-10-02 06:54,Maroon 5,Sunday Morning,0
